"ea_id","rural","sa1q01","sa1q02","sa1q03","sa1q04","sa1q05","sa1q06","sa1q07","cs4q01","cs4q02_1","cs4q02_2","cs4q03","cs4q04_1","cs4q04_2","cs4q04_3","cs4q04_4","cs4q04_5","cs4q04_6","cs4q04_7","cs4q04_8","cs4q04_9","cs4q04_10","cs4q04_11","cs4q04_12","cs4q05_1","cs4q05_2","cs4q05_3","cs4q05_4","cs4q05_5","cs4q05_6","cs4q05_7","cs4q05_8","cs4q05_9","cs4q05_10","cs4q05_11","cs4q05_12","cs4q06_1","cs4q06_2","cs4q07_a","cs4q07_b","cs4q08","cs4q09_1","cs4q09_2","cs4q10","cs4q11","cs4q12_a","cs4q12_b1","cs4q12_b2","cs4q13_1","cs4q13_2","cs4q14","cs4q15_1","cs4q15_2","cs4q16","cs4q17_1","cs4q17_2","cs4q18","cs4q19","cs4q20_1","cs4q20_2","cs4q21","cs4q22","cs4q23_1","cs4q23_2","cs4q24","cs4q25","cs4q26","cs4q27","cs4q28","cs4q29","cs4q30_1","cs4q30_2","cs4q31","cs4q32_1","cs4q32_2","cs4q33","cs4q34","cs4q35","cs4q36","cs4q37","cs4q38","cs4q39_1","cs4q39_2","cs4q40","cs4q41","cs4q42_1","cs4q42_2","cs4q43","cs4q44_a","cs4q44_b","cs4q44_c","cs4q44_d","cs4q44_e","cs4q44_f","cs4q45","cs4q46_1","cs4q46_2","cs4q47","cs4q48_1","cs4q48_2","cs4q49","cs4q50","cs4q51"
"04041401702",1,4,4,14,8,88,17,2,1,0,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,55,,20,2,2,5,,5,2,"JEMA",55,,30,,2,5,,2,5,,2,2,0,,2,2,6,,1,0,0,0,0,2,5,,1,,,1,1,2,2,,,5,,1,2,,,2,,,,,,,1,,,2,5,,2,,
"04050303104",1,4,5,3,8,88,31,4,3,25,,2,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,25,,50,1,2,25,,8,2,"AMBO",25,,8,,1,,,2,25,,4,0,0,,2,2,25,,1,0,0,0,0,2,25,,1,,,1,1,2,2,,,25,,1,2,,,2,,,,,,,2,25,,1,,,2,,
"04050803103",1,4,5,8,8,88,31,3,2,35,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,15,,3,2,2,15,,6,2,"AMBO",110,,49,,1,,,2,2,,2,0,0,,1,2,15,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,0,,1,2,,,2,,,,,,,2,63,,2,15,,2,,
"04051200104",0,4,5,12,8,88,1,4,1,0,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,0,,50,1,2,10,,4,2,"A.A",21,,7,,1,,,1,,,2,1,0,,2,1,0,,1,2,0,0,0,1,,,2,0,0,1,1,1,1,1,1,,,1,2,,,1,1,2,1,1,1,2,2,10,,2,10,,1,10,800
"04051302405",1,4,5,13,8,88,24,5,1,1,0,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,0,15,2,2,12,,6,2,"AMBO",111,,45,0,1,,,2,7,,2,0,0,,1,1,7,,1,0,0,0,0,1,,,1,,,1,1,1,2,,,7,,1,2,,,1,1,1,1,1,1,2,2,7,,1,,,2,,
"04060100102",0,4,6,1,1,1,1,2,1,0,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,0,,12,2,1,,,,2,"FECHA",75,,25,,1,,,1,,,2,1,0,,2,1,2,,1,0,0,0,0,1,,,2,,,1,1,2,1,1,2,1,,1,2,,,1,1,2,1,1,1,1,1,,,1,,,1,600,3500
"04060102303",1,4,6,1,8,88,23,3,1,0,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,3,,6,2,2,15,,5,2,"FCHE",60,,20,,1,,,1,,,1,0,13,,2,2,3,,1,0,0,0,0,1,,,1,,,1,1,2,1,1,1,,,1,2,,,1,1,1,1,1,2,2,2,,,2,,,1,120,2850
"04060501004",1,4,6,5,8,88,10,4,4,2,,2,3,4,5,6,7,8,9,,,,,,3,4,5,6,7,8,9,,,,,,5,,8,2,2,5,,5,2,"FECHEA",10,,5,,1,,,2,5,,1,0,0,,2,2,5,,1,0,0,0,0,2,5,,1,,,2,1,2,2,,,5,,1,2,,,2,,,,,,,2,5,,2,5,,2,,
"04060801902",1,4,6,8,8,88,19,2,4,10,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,15,,2,3,2,23,,2,2,"LEYI ZON",45,,12,,2,6,,2,15,,1,0,0,,2,2,15,,1,0,0,0,0,2,15,,2,15,,1,1,1,2,,,15,,1,2,,,2,,,,,,,2,15,,2,15,,2,,
"04070101502",1,4,7,1,8,88,15,2,4,32,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,12,,30,2,2,32,,20,2,"ADAMA",132,,50,0,1,,,2,12,,1,3,0,2,2,1,32,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,32,,1,1,0,,2,,,,,,,2,12,,2,32,,2,,
"04070401002",1,4,7,4,8,88,10,2,4,17,,2,3,4,5,6,7,8,9,,,,,,3,4,5,6,7,8,9,,,,,,21,,45,3,2,21,,15,2,"ADAMA",41,,24,0,1,,,2,21,,1,0,0,,2,2,12,,1,0,0,0,0,2,21,,1,,,1,1,2,2,,,21,,3,1,0,,2,,,,,,,2,21,,2,21,,1,1000,10000
"04070702702",1,4,7,7,8,88,27,2,1,0,5,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,2,,10,2,2,2,,10,2,"ADAMA",85,,27,,2,7,,2,2,,1,0,0,,2,1,21,,1,2,0,0,0,2,2,,1,,,2,1,2,2,,,2,,1,2,,,2,,,,,,,2,2,,2,2,,1,1,500
"04071202302",1,4,7,12,8,88,23,2,3,30,,2,9,,,,,,,,,,,,9,,,,,,,,,,,,30,,10,3,2,30,,16,2,"AKAKI",30,,120,,1,,,2,30,,1,0,1,,2,2,30,,1,1,0,0,0,2,3,,2,3,,1,1,2,2,,,3,,1,2,,,2,,,,,,,2,30,,2,30,,2,,
"04080600802",1,4,8,6,8,88,8,2,4,45,,2,2,3,4,9,,,,,,,,,2,3,4,9,,,,,,,,,11,,5,3,2,11,,9,2,"ASELA",63,,20,0,2,11,,2,11,,0,2,10,,2,2,11,,1,0,0,1,0,2,11,,2,4,,1,1,2,2,,,4,,1,2,,,2,,,,,,,2,33,,1,,,1,300,0
"04080800107",0,4,8,8,8,88,1,7,2,107,,1,6,7,8,9,,,,,,,,,6,7,8,9,,,,,,,,,0,,6,1,1,,,,2,"ADELE",132,,52,,1,,,1,,,1,3,0,,2,2,0,,1,1,0,1,0,1,,,1,,,1,1,1,2,,,0,,1,2,,,2,,,,,,,2,32,,1,,,2,,
"04081202401",1,4,8,12,8,88,24,1,2,120,,1,8,9,,,,,,,,,,,8,9,,,,,,,,,,,42,,20,2,2,42,,14,2,"ROBA",42,,69,,2,12,,1,,,1,5,10,,2,1,10,,2,0,0,0,0,2,10,,1,,,1,1,2,2,,,10,,1,1,0,,2,,,,,,,2,42,,1,,,2,,
"04081702801",1,4,8,17,8,88,28,1,4,54,5,1,4,5,6,7,8,9,10,11,12,,,,4,5,6,7,8,9,10,11,12,,,,12,,10,3,2,12,,25,2,"ASELA",69,,49,,2,12,0,1,,,0,2,40,,2,2,12,,1,0,0,1,0,2,12,,2,40,,1,1,2,2,,,40,,3,2,,,2,,,,,,,2,12,,2,12,,2,,
"04090100304",1,4,9,1,8,88,3,4,4,36,,2,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,36,,20,3,2,77,,30,2,"CHRO",102,,60,,1,,,2,36,,0,1,0,,2,2,65,,2,0,0,0,0,2,36,,1,,,1,1,2,2,,,36,,1,2,,,2,,,,,,,2,77,,2,36,,2,,
"04090700105",1,4,9,7,8,88,1,5,1,30,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,24,,4,3,2,24,,10,2,"CHRO",87,,60,,1,,,2,30,,0,10,0,,2,2,24,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,30,,1,2,,,2,,,,,,,2,30,,2,30,,2,,
"04090900105",0,4,9,9,1,1,1,5,3,115,1,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,0,,3,3,2,,5,10,2,"ASEBE TEFERI",125,,60,,1,,,1,,,1,4,0,,2,2,0,,1,1,0,0,0,1,,,1,,,1,1,2,1,1,1,,,1,1,0,,2,,,,,,,1,,,2,5,,1,300,2000
"04091001104",1,4,9,10,8,88,11,4,4,105,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,8,,4,1,2,8,,10,2,"ASEBE TEFERI",111,,45,,2,8,,2,8,,1,5,0,,2,2,8,,1,0,0,0,0,2,8,,1,,,1,1,2,2,,,8,,1,1,0,,2,,,,,,,1,,,2,8,,2,,
"04091301004",1,4,9,13,8,88,10,4,4,22,1,2,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,22,1,15,3,2,22,1,,2,"CHRO",22,1,,,1,,,1,,,1,8,0,,2,2,0,,2,0,0,0,0,1,,,1,,,1,1,2,1,2,,,,1,2,,,2,,,,,,,2,22,1,1,,,2,,
"04100500403",1,4,10,5,8,88,4,3,4,20,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,20,,1,1,2,4,,5,2,"HARERE",24,,10,,2,4,,2,4,,0,20,0,,1,1,4,,1,1,0,0,0,1,,,1,,,1,1,2,2,,,4,,1,2,,,2,,,,,,,2,20,,1,,,1,20,5000
"04100903605",1,4,10,9,8,88,36,5,4,10,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,10,,8,3,2,10,,10,2,"HARER",74,,30,,1,,,1,,,0,12,0,,2,2,10,,1,0,0,0,0,2,10,,1,,,1,1,2,2,,,10,,1,2,,,2,,,,,,,2,10,,2,10,,2,,
"04101302203",1,4,10,13,8,88,22,3,4,120,,2,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,30,,2,3,2,30,,50,2,"HARER",137,,102,,2,30,,2,30,,0,17,0,,1,2,30,,2,0,0,0,0,1,,,1,,,1,1,2,1,2,,,,1,2,,,2,,,,,,,2,30,,1,,,2,,
"04101600104",0,4,10,16,8,88,1,4,1,50,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,0,0,4,3,1,,,,2,"HARERE",75,,50,,1,,,1,,,3,3,1,,1,2,0,,1,0,0,2,0,1,,,1,,,1,1,2,1,1,2,1,,1,2,,,1,1,1,1,1,1,1,1,,,1,,,1,1000,2000
"04110401304",1,4,11,4,8,88,13,4,4,18,,2,4,5,6,,,,,,,,,,4,5,6,,,,,,,,,,15,,6,3,2,15,,20,2,"ROBE",42,,33,,2,15,,2,15,,2,8,0,,2,2,15,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,15,,1,2,,,2,,,,,,,2,15,,2,15,,1,5000,
"04110801402",1,4,11,8,8,88,14,2,4,135,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,15,,10,3,2,15,,8,2,"BALE ROBE",135,,57,,2,15,,2,15,,1,8,0,,1,2,15,,1,0,0,0,0,2,15,,1,,,1,1,2,2,,,15,,1,2,,,2,,,,,,,2,15,,2,15,,1,10,16666
"04111200402",1,4,11,12,8,88,4,2,4,120,,2,4,5,,,,,,,,,,,4,5,,,,,,,,,,,11,,10,3,2,11,,10,2,"ROBA",135,,60,,2,11,,2,11,,0,6,0,,2,2,11,,1,0,0,0,0,2,11,,1,,,1,1,2,2,,,11,,1,2,,,2,,,,,,,2,11,,2,11,,1,200,
"04111601404",1,4,11,16,8,88,14,4,4,70,,2,4,5,6,7,,,,,,,,,4,5,6,7,,,,,,,,,10,,12,3,2,24,,18,2,"ROBE",60,,42,,2,10,,2,10,,3,2,0,,2,2,10,,1,0,0,0,0,2,10,,1,,,1,1,2,2,,,10,,1,2,,,2,,,,,,,2,24,,2,10,,2,,
"04111800102",0,4,11,18,8,88,1,2,3,193,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,59,,3,3,1,,,,2,"BALE ROBAE",193,,86,,1,,,1,,,1,5,0,,1,2,4,0,2,0,0,0,0,1,,,1,,,1,1,2,1,1,1,,,1,1,0,,2,,,,,,,2,59,,1,,,1,3000,9000
"04120602801",1,4,12,6,8,88,28,1,4,14,,2,3,4,5,,,,,,,,,,3,4,5,,,,,,,,,,15,,82,1,2,15,,10,2,"YAVILO",115,,42,,2,15,,1,,,6,1,0,,2,2,15,,1,0,0,0,0,2,15,,1,,,2,1,2,2,,,14,,1,2,,,2,,,,,,,2,15,,2,15,,2,,
"04121101301",1,4,12,11,8,88,13,1,2,1,4,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,2,8,24,3,2,2,8,15,2,"YAVILO",100,,37,,1,,,2,28,,1,2,0,,1,2,28,,1,0,0,0,0,2,28,,1,,,1,1,2,1,1,1,,,1,1,,,2,,,,,,,2,28,,2,28,,2,,
"04121600101",1,4,12,16,8,88,1,1,1,0,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,25,,24,3,2,28,,15,2,"YAVILO",125,,50,,2,25,,2,25,,1,1,0,,1,2,28,,2,0,0,0,0,2,25,,2,28,,1,1,2,1,1,1,,,1,2,,,2,,,,,,,2,25,,2,25,,2,,
"04130201103",1,4,13,2,8,88,11,3,3,24,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,24,,50,1,2,10,,10,2,"WELESO",24,,10,,2,6,,1,,,1,0,0,,1,1,0,0,1,0,0,0,0,2,24,,2,24,,1,1,1,1,2,,,,1,2,,,2,,,,,,,2,24,,2,24,,2,,
"04130500102",0,4,13,5,8,88,1,2,1,0,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,0,,35,2,1,,,,2,"WELISO",59,,20,,1,,,1,,,1,1,0,,1,1,0,,1,0,0,0,0,1,,,1,,,1,1,1,2,,,,,1,1,0,,1,1,1,1,1,1,1,1,,,1,,,1,10,1200
"04130600204",1,4,13,6,8,88,2,4,4,7,,2,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,9,,15,1,2,10,,6,2,"SEBETA",15,,6,,2,9,,2,9,,1,1,0,,1,1,7,,1,0,0,0,0,2,7,,1,,,1,1,1,2,,,9,,1,2,,,2,,,,,,,2,6,,2,6,,2,,
"04130901003",1,4,13,9,8,88,10,3,4,7,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,7,,30,3,2,10,,0,2,"WLISO",45,,15,,2,10,,2,10,,0,0,0,,2,2,10,,1,0,0,0,0,2,10,,1,,,1,1,2,2,,,10,,1,2,,,1,2,2,2,1,2,2,2,10,,2,10,,1,15,15000
"04140202701",1,4,14,2,8,88,27,1,2,84,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,25,,2,3,2,25,,120,2,,231,,205,,2,25,,2,25,,3,0,0,,2,2,25,,1,0,0,0,0,2,25,,1,,,1,1,2,2,,,25,,3,2,,,2,,,,,,,2,25,,2,25,,1,200,48000
"04140501906",1,4,14,5,8,88,19,6,4,143,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,45,,30,2,2,44,,135,2,"NEGELI BORENA",185,,95,,1,,,2,0,0,12,2,0,,2,2,45,,1,1,0,0,0,1,,,1,,,2,1,2,2,,,20,,1,2,,,2,,,,,,,2,45,,2,44,,2,,
"04140900501",1,4,14,9,8,88,5,1,4,15,,2,5,6,,,,,,,,,,,5,6,7,8,,,,,,,,,30,,15,2,2,12,,30,2,"NEGELE BORENA",358,,185,,2,12,,2,12,,12,0,0,,2,2,12,,1,0,0,0,0,2,12,,1,,,1,3,2,2,,,12,,1,2,,,2,,,,,,,2,30,,2,12,,2,,
"04170301901",1,4,17,3,8,88,19,1,4,24,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,7,,10,3,2,24,,16,2,"SHAMEN",49,,15,,2,2,,2,24,,1,3,0,,2,2,24,,1,0,0,0,0,2,24,,1,,,2,1,2,2,,,24,,1,2,,,2,,,,,,,2,24,,2,24,,2,,
"04170700204",1,4,17,7,8,88,2,4,4,7,,2,3,4,5,,,,,,,,,,4,5,,,,,,,,,,,7,,10,2,2,7,,5,2,"SHASHAMANE",70,,26,,2,7,,1,,,2,10,0,,1,2,7,,1,0,0,0,0,2,7,,1,,,1,1,2,2,,,7,,1,2,,,2,,,,,,,2,7,,2,7,,2,,
"04171200807",1,4,17,12,8,88,8,7,1,9,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,10,0,0,1,2,9,,8,2,"SHASMENYE",9,,0,,2,9,,2,9,,0,5,0,,1,2,9,,1,0,0,0,0,2,9,,1,,,2,1,2,2,,,9,,1,2,,,2,,,,,,,2,10,,2,9,,2,,
"04180301004",1,4,18,3,8,88,10,4,4,300,,2,0,,,,,,,,,,,,4,5,6,,,,,,,,,,18,,2,3,2,18,,20,2,"DENDOLO",87,,32,,1,,,2,18,,8,1,0,,2,2,18,,2,0,0,0,0,2,18,,1,,,1,1,2,2,,,18,,1,2,,,2,,,,,,,2,18,,2,18,,2,,
"04180701106",1,4,18,7,8,88,11,6,3,220,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,15,,8,2,2,15,,10,2,,28,,20,,1,,,1,,,10,1,0,,2,1,0,,1,0,0,0,0,1,,,2,4,,1,1,1,1,1,1,,,1,1,0,,1,1,1,2,1,2,2,2,15,,2,15,,2,,
"04190100103",1,4,19,1,8,88,1,3,4,97,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,,,,,,,,,,,,13,,1,2,2,30,,22,2,"SHEMEBU",30,,22,,2,13,,2,13,,1,2,0,,2,2,13,,1,0,0,0,0,2,13,,1,,,1,1,2,2,,,13,,1,2,,,2,,,,,,,2,30,,1,,,2,,
"04190400101",1,4,19,4,8,88,1,1,4,57,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,18,,2,3,2,18,,10,2,,93,,44,,1,,,2,18,,3,0,0,,2,2,18,,1,0,0,0,0,2,18,,1,,,1,1,2,2,,,18,,1,2,,,2,,,,,,,2,62,,2,5,,2,,
"04190800704",1,4,19,8,8,88,7,4,4,119,,2,0,,,,,,,,,,,,0,,,,,,,,,,,,6,,1,3,2,6,,22,2,"SMBU",58,,22,,2,6,,2,6,,5,0,0,,2,2,6,,1,0,0,0,0,2,6,,2,0,0,1,1,2,2,,,6,,1,2,,,2,,,,,,,2,58,,2,6,,2,,
"05010100902",1,5,1,1,8,88,9,2,2,210,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,80,,6,3,2,35,,40,2,"SHENELI",185,,80,,2,21,,2,35,,0,1,0,,1,1,35,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,3,,1,2,,,2,,,,,,,2,210,,2,21,,1,200,4000
"05010200101",0,5,1,2,1,0,1,1,4,166,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,0,,1,3,1,,,,2,"SHENSE",94,,80,,2,16,,2,55,,1,2,0,,1,1,0,,1,0,0,0,0,1,,,1,,,2,1,2,1,2,,,,1,2,,,2,,,,,,,2,160,,2,16,,1,1000,3000
"05010202401",1,5,1,2,8,88,24,1,4,175,,2,0,5,0,6,,,,,,,,,0,5,0,6,,,,,,,,,175,,1,3,2,46,,50,2,"JIGJIGA",175,,80,,2,28,,2,28,,0,4,0,,2,2,28,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,28,,1,1,0,,2,,,,,,,2,175,,2,1,,1,380,150000
"05010301101",1,5,1,3,8,88,11,1,4,10,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,3,,3,3,2,3,,0,2,"SENELE",3,,0,,2,10,,2,3,,0,0,0,,2,2,10,,1,0,0,0,0,1,,,1,,,2,1,2,2,,,3,,1,2,,,2,,,,,,,2,10,,2,10,,2,,
"05010401102",1,5,1,4,8,88,11,2,2,67,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,7,,2,3,2,7,,10,2,,77,,46,,2,7,,2,7,,0,1,0,0,2,2,7,,1,0,0,0,0,1,,,1,,,2,1,2,2,,,7,,1,1,,,2,,,,,,,2,7,,2,77,,2,,
"05010401701",1,5,1,4,8,88,17,1,2,41,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,17,,15,3,2,17,,15,2,"SHENELE",51,,38,0,2,17,,2,17,,0,1,0,,1,2,17,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,17,,1,1,0,,2,,,,,,,2,17,,2,17,,2,,
"05020200102",0,5,2,2,8,88,1,2,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,18,,20,2,1,,,,2,"JEJEGA",48,,20,,1,,,1,,,1,3,0,,1,1,1,,2,0,0,0,0,1,,,1,,,3,1,1,1,1,1,,,,1,0,,2,,,,,,,2,18,,2,18,,1,30,500
"05020201001",1,5,2,2,8,88,10,1,3,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,15,,20,2,2,4,,0,2,"JEJEGA",52,,20,,1,,,2,4,,0,3,2,,2,2,4,,2,0,0,0,0,1,,,2,5,,1,1,2,2,,,4,,1,1,0,,2,,,,,,,2,15,,2,15,,2,,
"05020408901",1,5,2,4,8,88,89,1,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,6,,15,2,2,6,,7,2,"JEJEGA",7,,7,,1,,,2,7,,0,2,3,,1,2,6,,1,0,0,0,0,2,7,,2,25,,1,1,2,2,,,7,,1,2,,,2,,,,,,,2,7,,2,7,,2,,
"05020416502",1,5,2,4,8,88,165,2,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,20,,10,2,2,20,,20,2,"GEGEGA",20,,20,,2,20,,2,20,,0,6,1,,1,2,5,,1,0,0,0,0,2,20,,2,1,,1,1,2,2,,,1,,1,2,,,2,,,,,,,2,20,,2,20,,2,,
"05020600901",1,5,2,6,8,88,9,1,4,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,18,,3,3,2,25,,50,2,"KERBABEYA",25,,30,,2,25,,2,18,,0,2,5,,1,2,18,,1,0,0,0,0,2,18,,1,,,3,1,2,1,2,,,,1,1,0,,2,,,,,,,2,18,,2,0,,2,,
"05020602801",1,5,2,6,8,88,28,1,3,7,,1,,,,,,,,,,,,,,,,,,,,,,,,,62,,7,2,2,7,,30,2,"JEJEGA",62,,20,,1,,,2,7,,0,1,0,1,1,2,7,,1,0,0,0,0,2,7,,2,10,,1,1,1,2,,,7,,1,2,,,2,,,,,,,2,7,,2,62,,2,,
"05020603803",1,5,2,6,8,88,38,3,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,65,,15,2,2,65,,10,2,"JIJIGA",65,,40,,1,,,2,10,,0,0,0,,1,2,10,,1,0,0,0,0,2,10,,2,5,,1,1,2,2,,,10,,1,2,,,2,,,,,,,2,10,,2,6,5,2,,
"05020704801",1,5,2,7,8,88,48,1,4,45,,2,1,2,3,4,5,,,,,,,,8,9,10,,,,,,,,,,25,,1,3,2,27,,40,2,"JIJIGA",95,,60,,2,40,,2,46,,0,1,2,,1,2,40,,1,0,0,0,0,1,,,1,,,2,1,2,2,,,25,,3,1,0,,2,,,,,,,2,25,,1,,,2,,
"05020709201",1,5,2,7,8,88,92,1,4,96,,1,,,,,,,,,,,,,,,,,,,,,,,,,76,,3,3,2,20,,30,2,"HRVEN",20,,100,,2,,,2,20,,0,3,1,,1,2,0,,1,1,2,2,1,1,,,2,,,3,3,2,1,1,1,,,,1,20,,2,,,,,,,2,,,2,,,2,,
"05090100907",1,5,9,1,8,88,9,7,4,458,,2,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,180,,2,3,2,60,,70,2,"FELETU",60,,70,,2,60,,2,60,,0,1,0,,2,2,60,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,60,,1,2,,,2,,,,,,,2,180,0,2,60,,2,,
"05090102802",1,5,9,1,8,88,28,2,2,310,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,50,,15,3,2,70,,35,2,"FELTU",70,,35,,1,,,1,,,0,1,0,,1,2,0,,2,0,0,0,0,1,,,1,,,1,1,2,1,1,1,,,1,1,0,,2,,,,,,,2,50,,1,,,1,25,5000
"05090201201",1,5,9,2,8,88,12,1,4,675,,2,1,4,5,6,,,,,,,,,1,4,6,,,,,,,,,,25,,1,3,2,25,,40,2,"TALETA",225,,150,0,2,25,,2,25,,0,1,0,,2,2,25,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,1,,1,2,,,2,,,,,,,2,25,,2,25,,2,,
"05090302001",1,5,9,3,8,88,20,1,4,33,,2,1,2,3,4,5,6,7,8,9,10,11,12,9,,,,,,,,,,,,43,,25,3,2,43,,30,2,"FELTU",508,,210,,2,43,,2,43,,0,5,0,,1,2,43,,1,3,0,0,0,1,,,1,,,1,1,2,2,,,43,,1,2,,,2,,,,,,,2,43,,2,,,1,1000,1300
"05090302602",1,5,9,3,8,88,26,2,4,94,,2,0,,,,,,,,,,,,8,,,,,,,,,,,,94,,30,3,2,94,,150,2,"FELTU",559,,330,,2,94,,2,94,,0,6,0,,1,2,94,,1,0,0,0,0,1,,,1,,,1,1,1,1,2,,,,1,2,,,2,,,,,,,2,94,,2,,,2,,
"05090303404",1,5,9,3,8,88,34,4,4,27,,2,1,2,3,4,5,6,7,8,9,10,11,12,9,,,,,,,,,,,,32,,20,3,2,32,,40,2,"FELTU",497,,220,,2,32,,2,32,,0,4,0,,1,2,32,,1,70,0,0,0,1,,,1,,,1,1,2,2,,,32,,1,2,,,2,,,,,,,2,32,,2,,,2,,
"05090400101",0,5,9,4,4,1,1,1,2,117,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,117,,1,1,1,,,,2,"FALITU",243,,160,,1,,,1,,,0,4,0,,1,2,0,,2,0,0,0,1,1,,,1,,,1,1,2,1,2,,,,1,1,0,,2,,,,,,,2,117,0,2,11,7,2,,
"05090400302",1,5,9,4,8,88,3,2,2,163,,2,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,135,,0,1,2,18,,,2,,261,,160,,2,18,,2,18,,0,0,0,,1,2,18,,2,0,0,1,0,1,,,1,,,1,1,2,2,,,13,5,1,1,0,,2,,,,,,,2,13,5,2,13,5,2,,
