"holder_id","household_id","ea_id","rural","pw","parcel_id","field_id","crop_id","saq01","saq02","saq03","saq04","saq05","saq06","ph_saq07","crop_name","crop_code","ph_s10q01_a","ph_s10q01_b","ph_s10q01_c","ph_s10q01_d","ph_s10q01_e","ph_s10q01_f","ph_s10q01_g","ph_s10q01_h","ph_s10q01_i","ph_s10q02_a","ph_s10q02_b","ph_s10q02_c","ph_s10q02_d","ph_s10q02_e","ph_s10q02_f","ph_s10q02_g","ph_s10q02_h","ph_s10q02_i","ph_s10q02_j","ph_s10q02_k","ph_s10q02_l","ph_s10q02_m","ph_s10q02_n","ph_s10q02_o","ph_s10q02_p","ph_s10q02_q","ph_s10q02_r","ph_s10q02_s","ph_s10q02_t","ph_s10q02_u","ph_s10q02_v","ph_s10q02_w","ph_s10q02_x","ph_s10q02_y","ph_s10q02_z","ph_s10q02_ka","ph_s10q02_la","ph_s10q02_ma","ph_s10q02_na","ph_s10q02_oa","ph_s10q02_pa","ph_s10q03_a","ph_s10q03_b","ph_s10q03_c","ph_s10q03_d","ph_s10q03_e","ph_s10q03_f"
"0703060020400401","07030600204004","07030600204",1,2358.17016601563,1,12,1,7,3,6,2,4,4,1,"ENSET",74,0,0,0,0,0,0,0,0,0,6,1,6,6,7,1,6,6,8,1,6,6,0,,,,,,,,,,,,,,,,,,,,0,,3,2,0,
"0703060020400401","07030600204004","07030600204",1,2358.17016601563,1,14,1,7,3,6,2,4,4,1,"AVOCADOS",84,0,0,0,0,0,0,0,0,0,4,1,2,1,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020400401","07030600204004","07030600204",1,2358.17016601563,2,1,1,7,3,6,2,4,4,1,"TEFF",7,0,0,0,0,0,0,0,0,0,1,1,2,8,3,1,2,8,9,1,2,8,0,,,,,,,,,,,,,,,,,,,,2,2,0,,0,
"0703060020400401","07030600204004","07030600204",1,2358.17016601563,3,1,1,7,3,6,2,4,4,1,"TEFF",7,0,0,0,0,0,0,0,0,0,1,1,2,3,3,1,2,3,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020401601","07030600204016","07030600204",1,2358.17016601563,1,3,1,7,3,6,2,4,16,1,"BARLEY",1,0,0,0,0,0,0,0,0,0,1,1,2,1,3,1,2,1,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020401601","07030600204016","07030600204",1,2358.17016601563,1,4,1,7,3,6,2,4,16,1,"HARICOT BEANS",12,0,0,0,0,0,0,0,0,0,2,1,2,1,3,1,2,1,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020401601","07030600204016","07030600204",1,2358.17016601563,1,5,1,7,3,6,2,4,16,1,"BARLEY",1,0,0,0,0,0,0,0,0,0,3,1,1,2,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020401601","07030600204016","07030600204",1,2358.17016601563,1,6,1,7,3,6,2,4,16,1,"HARICOT BEANS",12,0,0,0,0,0,0,0,0,0,3,1,1,1,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020401601","07030600204016","07030600204",1,2358.17016601563,1,7,1,7,3,6,2,4,16,1,"WHEAT",8,0,0,0,0,0,0,0,0,0,1,1,2,6,3,1,1,6,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020401601","07030600204016","07030600204",1,2358.17016601563,1,8,1,7,3,6,2,4,16,1,"SORGHUM",6,0,0,0,0,0,0,0,0,0,1,1,2,3,3,1,2,3,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020401601","07030600204016","07030600204",1,2358.17016601563,1,9,1,7,3,6,2,4,16,1,"HORSE BEANS",13,0,0,0,0,0,0,0,0,0,3,1,1,1,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020401601","07030600204016","07030600204",1,2358.17016601563,1,10,1,7,3,6,2,4,16,1,"KALE",56,0,0,0,0,0,0,0,0,0,2,8,2,1,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020401601","07030600204016","07030600204",1,2358.17016601563,1,11,1,7,3,6,2,4,16,1,"POTATOES",60,0,0,0,0,0,0,0,0,0,2,1,2,1,3,1,2,1,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020401601","07030600204016","07030600204",1,2358.17016601563,1,12,1,7,3,6,2,4,16,1,"POTATOES",60,0,0,0,0,0,0,0,0,0,3,1,1,2,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020401601","07030600204016","07030600204",1,2358.17016601563,1,13,1,7,3,6,2,4,16,1,"WHEAT",8,0,0,0,0,0,0,0,0,0,1,1,2,6,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020401601","07030600204016","07030600204",1,2358.17016601563,1,14,1,7,3,6,2,4,16,1,"TEFF",7,0,0,0,0,0,0,0,0,0,3,1,1,7,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020401601","07030600204016","07030600204",1,2358.17016601563,1,15,1,7,3,6,2,4,16,1,"BEER ROOT",51,0,0,0,0,0,0,0,0,0,2,1,1,1,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020401601","07030600204016","07030600204",1,2358.17016601563,1,15,2,7,3,6,2,4,16,1,"KALE",56,0,0,0,0,0,0,0,0,0,2,4,1,1,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020401601","07030600204016","07030600204",1,2358.17016601563,1,16,1,7,3,6,2,4,16,1,"ENSET",74,0,0,0,0,0,0,0,0,0,2,1,2,3,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020402201","07030600204022","07030600204",1,2358.17016601563,1,1,1,7,3,6,2,4,22,1,"ENSET",74,0,0,0,0,0,0,0,0,0,5,1,5,4,6,1,5,4,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,5,2,0,
"0703060020402201","07030600204022","07030600204",1,2358.17016601563,1,2,1,7,3,6,2,4,22,1,"HORSE BEANS",13,0,0,0,0,0,0,0,0,0,1,1,2,3,2,1,2,3,4,1,2,3,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020402201","07030600204022","07030600204",1,2358.17016601563,1,3,1,7,3,6,2,4,22,1,"BARLEY",1,0,0,0,0,0,0,0,0,0,2,1,3,2,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020402201","07030600204022","07030600204",1,2358.17016601563,1,4,1,7,3,6,2,4,22,1,"WHEAT",8,0,0,0,0,0,0,0,0,0,1,1,3,8,2,1,3,8,3,1,3,8,0,,,,,,,,,,,,,,,,,,,,3,1,0,,0,
"0703060020402201","07030600204022","07030600204",1,2358.17016601563,1,5,1,7,3,6,2,4,22,1,"TEFF",7,0,0,0,0,0,0,0,0,0,2,1,3,4,4,1,3,4,0,,,,0,,,,,,,,,,,,,,,,,,,,3,2,0,,0,
"0703060020402201","07030600204022","07030600204",1,2358.17016601563,1,6,1,7,3,6,2,4,22,1,"POTATOES",60,0,0,0,0,0,0,0,0,0,2,1,3,2,4,1,3,2,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020402201","07030600204022","07030600204",1,2358.17016601563,1,7,1,7,3,6,2,4,22,1,"WHEAT",8,0,0,0,0,0,0,0,0,0,2,1,3,5,4,1,3,5,0,,,,0,,,,,,,,,,,,,,,,,,,,4,1,0,,0,
"0703060020402201","07030600204022","07030600204",1,2358.17016601563,1,13,1,7,3,6,2,4,22,1,"CAULIFLOWER",54,0,0,0,0,0,0,0,0,0,5,12,2,1,6,12,2,1,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020402201","07030600204022","07030600204",1,2358.17016601563,1,14,1,7,3,6,2,4,22,1,"SORGHUM",6,0,0,0,0,0,0,0,0,0,2,1,2,4,4,1,2,4,0,,,,0,,,,,,,,,,,,,,,,,,,,1,1,0,,0,
"0703060020402201","07030600204022","07030600204",1,2358.17016601563,1,16,1,7,3,6,2,4,22,1,"POTATOES",60,0,0,0,0,0,0,0,0,0,2,1,1,8,4,1,1,8,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020403401","07030600204034","07030600204",1,2358.17016601563,1,1,,7,3,6,2,4,34,1,"WHEAT",8,1,1,35,0,,,0,,,1,1,4,6,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,2,2,0,,0,
"0703060020403401","07030600204034","07030600204",1,2358.17016601563,1,2,,7,3,6,2,4,34,1,"SORGHUM",6,0,0,0,0,0,0,0,0,0,1,1,2,3,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020403401","07030600204034","07030600204",1,2358.17016601563,1,3,,7,3,6,2,4,34,1,"HARICOT BEANS",12,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,1,2,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020403401","07030600204034","07030600204",1,2358.17016601563,1,3,,7,3,6,2,4,34,1,"POTATOES",60,0,0,0,0,0,0,0,0,0,1,1,2,1,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020403401","07030600204034","07030600204",1,2358.17016601563,1,4,,7,3,6,2,4,34,1,"ENSET",74,0,0,0,0,0,0,0,0,0,2,1,6,1,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,4,2,0,
"0703060020403401","07030600204034","07030600204",1,2358.17016601563,1,6,,7,3,6,2,4,34,1,"KALE",56,0,0,0,0,0,0,0,0,0,2,8,2,1,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020403401","07030600204034","07030600204",1,2358.17016601563,1,7,,7,3,6,2,4,34,1,"TEFF",7,1,2,70,0,,,0,,,1,1,3,5,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020403401","07030600204034","07030600204",1,2358.17016601563,2,1,,7,3,6,2,4,34,1,"SORGHUM",6,0,0,0,0,0,0,0,0,0,1,1,2,3,2,1,2,3,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020403401","07030600204034","07030600204",1,2358.17016601563,2,2,,7,3,6,2,4,34,1,"POTATOES",60,0,0,0,0,0,0,0,0,0,1,1,2,1,2,1,2,1,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020404001","07030600204040","07030600204",1,2358.17016601563,1,1,1,7,3,6,2,4,40,1,"ENSET",74,0,0,0,0,0,0,0,0,0,3,1,2,7,4,1,2,7,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,3,1,0,
"0703060020404001","07030600204040","07030600204",1,2358.17016601563,1,3,1,7,3,6,2,4,40,1,"WHEAT",8,4,1,140,0,,,0,,,1,1,1,8,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,2,1,0,,0,
"0703060020404001","07030600204040","07030600204",1,2358.17016601563,1,4,1,7,3,6,2,4,40,1,"HORSE BEANS",13,0,0,0,0,0,0,0,0,0,1,1,1,2,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020404001","07030600204040","07030600204",1,2358.17016601563,1,5,1,7,3,6,2,4,40,1,"BARLEY",1,0,0,0,0,0,0,0,0,0,1,1,2,6,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,3,1,0,,0,
"0703060020404001","07030600204040","07030600204",1,2358.17016601563,1,6,1,7,3,6,2,4,40,1,"HARICOT BEANS",12,0,0,0,0,0,0,0,0,0,1,1,1,3,3,1,1,3,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020404001","07030600204040","07030600204",1,2358.17016601563,1,6,2,7,3,6,2,4,40,1,"POTATOES",60,0,0,0,0,0,0,0,0,0,1,1,3,2,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020404001","07030600204040","07030600204",1,2358.17016601563,1,7,1,7,3,6,2,4,40,1,"KALE",56,0,0,0,0,0,0,0,0,0,2,12,2,1,3,12,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020404001","07030600204040","07030600204",1,2358.17016601563,1,8,1,7,3,6,2,4,40,1,"SORGHUM",6,0,0,0,0,0,0,0,0,0,1,1,2,4,3,1,2,4,4,1,2,4,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020404001","07030600204040","07030600204",1,2358.17016601563,1,9,1,7,3,6,2,4,40,1,"COFFEE",72,0,0,0,0,0,0,0,0,0,2,4,2,1,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020404001","07030600204040","07030600204",1,2358.17016601563,1,15,1,7,3,6,2,4,40,1,"BANANAS",42,0,0,0,0,0,0,0,0,0,1,1,1,1,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020404001","07030600204040","07030600204",1,2358.17016601563,1,16,1,7,3,6,2,4,40,1,"COFFEE",72,0,0,0,0,0,0,0,0,0,2,4,2,1,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020404001","07030600204040","07030600204",1,2358.17016601563,2,1,1,7,3,6,2,4,40,1,"WHEAT",8,1,1,35,0,,,0,,,1,1,2,8,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020404001","07030600204040","07030600204",1,2358.17016601563,2,2,1,7,3,6,2,4,40,1,"TEFF",7,1,1,35,0,,,0,,,1,1,1,8,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020404001","07030600204040","07030600204",1,2358.17016601563,2,3,1,7,3,6,2,4,40,1,"POTATOES",60,0,0,0,0,0,0,0,0,0,1,1,2,3,3,1,2,3,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020405801","07030600204058","07030600204",1,2358.17016601563,1,1,1,7,3,6,2,4,58,1,"SORGHUM",6,0,0,0,0,0,0,0,0,0,1,1,3,6,2,1,3,6,3,1,3,6,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020405801","07030600204058","07030600204",1,2358.17016601563,1,2,1,7,3,6,2,4,58,1,"POTATOES",60,0,0,0,0,0,0,0,0,0,3,1,1,5,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020405801","07030600204058","07030600204",1,2358.17016601563,1,3,1,7,3,6,2,4,58,1,"WHEAT",8,0,0,0,0,0,0,0,0,0,1,1,1,6,3,1,1,6,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020405801","07030600204058","07030600204",1,2358.17016601563,1,6,1,7,3,6,2,4,58,1,"HORSE BEANS",13,0,0,0,0,0,0,0,0,0,3,1,1,5,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020405801","07030600204058","07030600204",1,2358.17016601563,1,8,1,7,3,6,2,4,58,1,"WHEAT",8,0,0,0,0,0,0,0,0,0,1,1,2,6,3,1,2,6,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020405801","07030600204058","07030600204",1,2358.17016601563,1,9,1,7,3,6,2,4,58,1,"ENSET",74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020405801","07030600204058","07030600204",1,2358.17016601563,1,11,1,7,3,6,2,4,58,1,"CAULIFLOWER",54,0,0,0,0,0,0,0,0,0,2,8,1,1,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020405801","07030600204058","07030600204",1,2358.17016601563,2,1,1,7,3,6,2,4,58,1,"TEFF",7,0,0,0,0,0,0,0,0,0,1,1,2,5,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,3,2,0,,0,
"0703060020407601","07030600204076","07030600204",1,2358.17016601563,1,1,1,7,3,6,2,4,76,1,"ENSET",74,0,0,0,0,0,0,0,0,0,2,1,1,7,7,1,1,7,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,5,1,0,
"0703060020407601","07030600204076","07030600204",1,2358.17016601563,1,2,1,7,3,6,2,4,76,1,"CAULIFLOWER",54,0,0,0,0,0,0,0,0,0,2,8,2,1,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020407601","07030600204076","07030600204",1,2358.17016601563,1,3,1,7,3,6,2,4,76,1,"WHEAT",8,0,0,0,0,0,0,0,0,0,1,1,3,4,3,1,3,4,0,,,,0,,,,,,,,,,,,,,,,,,,,5,2,0,,0,
"0703060020407601","07030600204076","07030600204",1,2358.17016601563,1,4,1,7,3,6,2,4,76,1,"SORGHUM",6,0,0,0,0,0,0,0,0,0,1,1,2,6,2,1,2,5,3,1,2,6,7,1,2,6,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020407601","07030600204076","07030600204",1,2358.17016601563,1,5,1,7,3,6,2,4,76,1,"TEFF",7,0,0,0,0,0,0,0,0,0,3,1,2,8,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,1,2,0,,0,
"0703060020407601","07030600204076","07030600204",1,2358.17016601563,1,6,1,7,3,6,2,4,76,1,"POTATOES",60,0,0,0,0,0,0,0,0,0,1,1,2,4,2,1,2,4,3,1,2,4,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020407601","07030600204076","07030600204",1,2358.17016601563,1,7,1,7,3,6,2,4,76,1,"HORSE BEANS",13,0,0,0,0,0,0,0,0,0,1,1,2,8,2,1,2,8,3,1,2,8,7,1,2,6,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020407601","07030600204076","07030600204",1,2358.17016601563,1,10,1,7,3,6,2,4,76,1,"COFFEE",72,0,0,0,0,0,0,0,0,0,2,4,3,1,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020407601","07030600204076","07030600204",1,2358.17016601563,1,11,1,7,3,6,2,4,76,1,"AVOCADOS",84,0,0,0,0,0,0,0,0,0,3,1,2,1,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020407601","07030600204076","07030600204",1,2358.17016601563,1,13,1,7,3,6,2,4,76,1,"HARICOT BEANS",12,0,0,0,0,0,0,0,0,0,2,1,1,2,7,1,1,2,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020407601","07030600204076","07030600204",1,2358.17016601563,2,1,1,7,3,6,2,4,76,1,"WHEAT",8,1,1,25,0,,,0,,,3,1,2,8,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,4,2,0,,0,
"0703060020409401","07030600204094","07030600204",1,2358.17016601563,1,1,1,7,3,6,2,4,94,1,"ENSET",74,0,0,0,0,0,0,0,0,0,2,1,6,5,3,1,6,5,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,2,3,0,
"0703060020409401","07030600204094","07030600204",1,2358.17016601563,1,3,1,7,3,6,2,4,94,1,"COFFEE",72,0,0,0,0,0,0,0,0,0,3,12,7,1,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020409401","07030600204094","07030600204",1,2358.17016601563,1,4,1,7,3,6,2,4,94,1,"KALE",56,0,0,0,0,0,0,0,0,0,3,12,2,1,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020409401","07030600204094","07030600204",1,2358.17016601563,1,5,1,7,3,6,2,4,94,1,"HORSE BEANS",13,0,0,0,0,0,0,0,0,0,5,1,3,2,7,1,3,2,0,,,,0,,,,,,,,,,,,,,,,,,,,3,2,0,,0,
"0703060020409401","07030600204094","07030600204",1,2358.17016601563,1,6,1,7,3,6,2,4,94,1,"WHEAT",8,0,0,0,0,0,0,0,0,0,3,1,3,6,5,1,3,6,7,1,3,6,0,,,,,,,,,,,,,,,,,,,,1,1,0,,0,
"0703060020409401","07030600204094","07030600204",1,2358.17016601563,1,7,1,7,3,6,2,4,94,1,"TEFF",7,0,0,0,0,0,0,0,0,0,7,1,2,8,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020409401","07030600204094","07030600204",1,2358.17016601563,1,9,1,7,3,6,2,4,94,1,"SORGHUM",6,0,0,0,0,0,0,0,0,0,3,1,2,3,4,1,2,3,5,1,2,3,7,1,2,3,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020409401","07030600204094","07030600204",1,2358.17016601563,1,10,1,7,3,6,2,4,94,1,"BARLEY",1,0,0,0,0,0,0,0,0,0,7,1,3,5,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,2,1,0,,0,
"0703060020411301","07030600204113","07030600204",1,2358.17016601563,1,1,1,7,3,6,2,4,113,1,"HORSE BEANS",13,0,0,0,0,0,0,0,0,0,1,1,1,4,3,1,1,4,4,1,1,4,0,,,,,,,,,,,,,,,,,,,,1,1,0,,0,
"0703060020411301","07030600204113","07030600204",1,2358.17016601563,1,2,1,7,3,6,2,4,113,1,"POTATOES",60,0,0,0,0,0,0,0,0,0,1,1,4,5,3,1,4,5,4,1,4,5,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020411301","07030600204113","07030600204",1,2358.17016601563,1,3,1,7,3,6,2,4,113,1,"FIELD PEAS",15,0,0,0,0,0,0,0,0,0,1,1,1,7,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020411301","07030600204113","07030600204",1,2358.17016601563,1,4,1,7,3,6,2,4,113,1,"SUGAR CANE",76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020411301","07030600204113","07030600204",1,2358.17016601563,1,5,1,7,3,6,2,4,113,1,"CHILIES",34,0,0,0,0,0,0,0,0,0,2,12,2,1,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020411301","07030600204113","07030600204",1,2358.17016601563,1,5,2,7,3,6,2,4,113,1,"CAULIFLOWER",54,0,0,0,0,0,0,0,0,0,2,12,3,1,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020411301","07030600204113","07030600204",1,2358.17016601563,1,6,1,7,3,6,2,4,113,1,"COFFEE",72,0,0,0,0,0,0,0,0,0,3,1,1,1,4,1,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020411301","07030600204113","07030600204",1,2358.17016601563,1,9,1,7,3,6,2,4,113,1,"ENSET",74,0,0,0,0,0,0,0,0,0,2,1,7,5,3,1,7,5,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,3,7,0,
"0703060020411301","07030600204113","07030600204",1,2358.17016601563,1,11,1,7,3,6,2,4,113,1,"GARLIC",55,0,0,0,0,0,0,0,0,0,2,12,2,1,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020411301","07030600204113","07030600204",1,2358.17016601563,2,1,1,7,3,6,2,4,113,1,"WHEAT",8,2,4,500,0,,,0,,,1,1,7,10,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,3,7,0,,0,
"0703060020411301","07030600204113","07030600204",1,2358.17016601563,2,2,1,7,3,6,2,4,113,1,"TEFF",7,0,0,0,0,0,0,0,0,0,1,2,5,10,4,2,5,10,0,,,,0,,,,,,,,,,,,,,,,,,,,4,3,0,,0,
"0703060020411301","07030600204113","07030600204",1,2358.17016601563,2,3,1,7,3,6,2,4,113,1,"SORGHUM",6,0,0,0,0,0,0,0,0,0,1,1,2,8,3,1,2,8,4,1,2,8,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020413101","07030600204131","07030600204",1,2358.17016601563,1,1,1,7,3,6,2,4,131,1,"COFFEE",72,0,0,0,0,0,0,0,0,0,3,8,1,1,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020413101","07030600204131","07030600204",1,2358.17016601563,1,2,1,7,3,6,2,4,131,1,"GODERE",64,0,0,0,0,0,0,0,0,0,2,1,1,1,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020413101","07030600204131","07030600204",1,2358.17016601563,1,3,1,7,3,6,2,4,131,1,"TOMATOES",63,0,0,0,0,0,0,0,0,0,3,4,1,1,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020413101","07030600204131","07030600204",1,2358.17016601563,1,4,1,7,3,6,2,4,131,1,"ENSET",74,0,0,0,0,0,0,0,0,0,2,1,3,9,4,1,3,9,5,1,3,9,0,,,,,,,,,,,,,,,,,,,,0,,3,1,0,
"0703060020413101","07030600204131","07030600204",1,2358.17016601563,1,5,1,7,3,6,2,4,131,1,"SORGHUM",6,0,0,0,0,0,0,0,0,0,3,1,1,6,6,1,1,6,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020413101","07030600204131","07030600204",1,2358.17016601563,1,6,1,7,3,6,2,4,131,1,"CAULIFLOWER",54,0,0,0,0,0,0,0,0,0,2,12,2,1,4,12,2,1,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020413101","07030600204131","07030600204",1,2358.17016601563,1,7,1,7,3,6,2,4,131,1,"BANANAS",42,0,0,0,0,0,0,0,0,0,3,1,1,1,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020413101","07030600204131","07030600204",1,2358.17016601563,1,8,1,7,3,6,2,4,131,1,"POTATOES",60,0,0,0,0,0,0,0,0,0,3,1,1,9,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020413101","07030600204131","07030600204",1,2358.17016601563,1,9,1,7,3,6,2,4,131,1,"WHEAT",8,0,0,0,0,0,0,0,0,0,3,1,2,10,6,1,2,10,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020413101","07030600204131","07030600204",1,2358.17016601563,1,13,1,7,3,6,2,4,131,1,"GREEN PEPPER",59,0,0,0,0,0,0,0,0,0,2,8,1,1,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020413101","07030600204131","07030600204",1,2358.17016601563,1,15,1,7,3,6,2,4,131,1,"AVOCADOS",84,0,0,0,0,0,0,0,0,0,3,1,1,1,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020413101","07030600204131","07030600204",1,2358.17016601563,1,17,1,7,3,6,2,4,131,1,"CAULIFLOWER",54,0,0,0,0,0,0,0,0,0,2,8,2,1,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
"0703060020413101","07030600204131","07030600204",1,2358.17016601563,1,18,1,7,3,6,2,4,131,1,"HARICOT BEANS",12,0,0,0,0,0,0,0,0,0,3,1,1,2,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
