"holder_id","household_id","ea_id","rural","pw","parcel_id","field_id","saq01","saq02","saq03","saq04","saq05","saq06","pp_saq07","pp_rcq02_a","pp_rcq02_b","pp_rcq03_a","pp_rcq03_b","pp_rcq04","pp_rcq05","pp_rcq06_a","pp_rcq06_b","pp_rcq07_a","pp_rcq07_b","pp_rcq08","pp_rcq09"
"0413020110312901","04130201103129","04130201103",1,5539.59423828125,1,7,4,13,2,11,3,129,1,1,0,0,37,,,,,,,,
"0413020110312901","04130201103129","04130201103",1,5539.59423828125,1,8,4,13,2,11,3,129,1,4,25,1,,,,,,,,,
"0413020110312901","04130201103129","04130201103",1,5539.59423828125,1,9,4,13,2,11,3,129,1,,,,,,,,,,,,
"0413020110312901","04130201103129","04130201103",1,5539.59423828125,1,10,4,13,2,11,3,129,1,,,,,,,,,,,,
"0413020110312901","04130201103129","04130201103",1,5539.59423828125,1,11,4,13,2,11,3,129,1,,,,,,,,,,,,
"0413020110312901","04130201103129","04130201103",1,5539.59423828125,1,12,4,13,2,11,3,129,1,,,,,,,,,,,,
"0413020110312901","04130201103129","04130201103",1,5539.59423828125,1,13,4,13,2,11,3,129,1,,,,,,,,,,,,
"0413020110312901","04130201103129","04130201103",1,5539.59423828125,1,14,4,13,2,11,3,129,1,,,,,,,,,,,,
"0413020110312901","04130201103129","04130201103",1,5539.59423828125,1,15,4,13,2,11,3,129,1,,,,,,,,,,,,
"0413020110312901","04130201103129","04130201103",1,5539.59423828125,1,16,4,13,2,11,3,129,1,8,29,1,19,,,,,,,,
"0413020110312901","04130201103129","04130201103",1,5539.59423828125,1,17,4,13,2,11,3,129,1,,,,,,,,,,,,
"0413020110312901","04130201103129","04130201103",1,5539.59423828125,1,18,4,13,2,11,3,129,1,,,,,,,,,,,,
"0413020110312901","04130201103129","04130201103",1,5539.59423828125,1,19,4,13,2,11,3,129,1,,,,,,,,,,,,
"0413020110312901","04130201103129","04130201103",1,5539.59423828125,1,20,4,13,2,11,3,129,1,1,0,0,60,,,,,,,,
"0413020110312901","04130201103129","04130201103",1,5539.59423828125,1,21,4,13,2,11,3,129,1,10,42,0,70,,,,,,,,
"0413020110312901","04130201103129","04130201103",1,5539.59423828125,1,22,4,13,2,11,3,129,1,,,,,,,,,,,,
"0413020110312901","04130201103129","04130201103",1,5539.59423828125,2,1,4,13,2,11,3,129,1,,,,,,,,,,,,
"0413020110312901","04130201103129","04130201103",1,5539.59423828125,3,1,4,13,2,11,3,129,1,,,,,,,,,,,,
"0413020110314701","04130201103147","04130201103",1,5539.59423828125,1,1,4,13,2,11,3,147,1,,,,,,,,,,,,
"0413020110314701","04130201103147","04130201103",1,5539.59423828125,1,2,4,13,2,11,3,147,1,3,17,4,22,,,,,,,,
"0413020110314701","04130201103147","04130201103",1,5539.59423828125,1,3,4,13,2,11,3,147,1,7,42,0,36,,,,,,,,
"0413020110314701","04130201103147","04130201103",1,5539.59423828125,1,4,4,13,2,11,3,147,1,3,59,1,4,,,,,,,,
"0413020110314701","04130201103147","04130201103",1,5539.59423828125,1,5,4,13,2,11,3,147,1,7,28,1,13,,,,,,,,
"0413020110314701","04130201103147","04130201103",1,5539.59423828125,1,6,4,13,2,11,3,147,1,1,57,1,9,,,,,,,,
"0413020110314701","04130201103147","04130201103",1,5539.59423828125,1,7,4,13,2,11,3,147,1,3,24,0,73,,,,,,,,
"0413020110314701","04130201103147","04130201103",1,5539.59423828125,1,8,4,13,2,11,3,147,1,,,,,,,,,,,,
"0413020110314701","04130201103147","04130201103",1,5539.59423828125,1,9,4,13,2,11,3,147,1,,,,,3,5,6,70,14,20,3,12
"0413020110314701","04130201103147","04130201103",1,5539.59423828125,1,10,4,13,2,11,3,147,1,0,87,1,54,,,,,,,,
"0413020110314701","04130201103147","04130201103",1,5539.59423828125,1,11,4,13,2,11,3,147,1,0,90,1,21,,,,,,,,
"0413020110314701","04130201103147","04130201103",1,5539.59423828125,1,12,4,13,2,11,3,147,1,1,97,0,52,,,,,,,,
"0413020110314701","04130201103147","04130201103",1,5539.59423828125,1,13,4,13,2,11,3,147,1,,,,,,,,,,,,
"0413020110314701","04130201103147","04130201103",1,5539.59423828125,1,14,4,13,2,11,3,147,1,,,,,,,,,,,,
"0413020110314701","04130201103147","04130201103",1,5539.59423828125,1,15,4,13,2,11,3,147,1,14,34,0,59,,,,,,,,
"0413020110314701","04130201103147","04130201103",1,5539.59423828125,1,16,4,13,2,11,3,147,1,4,76,0,74,,,,,,,,
"0413020110314701","04130201103147","04130201103",1,5539.59423828125,1,17,4,13,2,11,3,147,1,5,60,1,57,,,,,,,,
"0413020110314701","04130201103147","04130201103",1,5539.59423828125,1,18,4,13,2,11,3,147,1,19,5,0,39,,,,,,,,
"0413020110314701","04130201103147","04130201103",1,5539.59423828125,1,19,4,13,2,11,3,147,1,,,,,,,,,,,,
"0413020110314701","04130201103147","04130201103",1,5539.59423828125,1,20,4,13,2,11,3,147,1,,,,,4,357,10,90,12,50,4,7
"0413020110314701","04130201103147","04130201103",1,5539.59423828125,1,21,4,13,2,11,3,147,1,,,,,,,,,,,,
"0413020110314701","04130201103147","04130201103",1,5539.59423828125,1,22,4,13,2,11,3,147,1,,,,,,,,,,,,
"0413020110314701","04130201103147","04130201103",1,5539.59423828125,1,23,4,13,2,11,3,147,1,,,,,1,72,11,45,15,30,4,5
"0413020110314701","04130201103147","04130201103",1,5539.59423828125,1,24,4,13,2,11,3,147,1,,,,,,,,,,,,
"0413020110314701","04130201103147","04130201103",1,5539.59423828125,1,25,4,13,2,11,3,147,1,,,,,,,,,,,,
"0413020110314701","04130201103147","04130201103",1,5539.59423828125,2,1,4,13,2,11,3,147,1,,,,,,,,,,,,
"0413020110314701","04130201103147","04130201103",1,5539.59423828125,3,1,4,13,2,11,3,147,1,,,,,,,,,,,,
"0413020110316501","04130201103165","04130201103",1,5539.59423828125,1,1,4,13,2,11,3,165,1,,,,,,,,,,,,
"0413020110316501","04130201103165","04130201103",1,5539.59423828125,1,2,4,13,2,11,3,165,1,4,55,0,18,,,,,,,,
"0413020110316501","04130201103165","04130201103",1,5539.59423828125,1,3,4,13,2,11,3,165,1,,,,,,,,,,,,
"0413020110316501","04130201103165","04130201103",1,5539.59423828125,1,4,4,13,2,11,3,165,1,,,,,,,,,,,,
"0413020110316501","04130201103165","04130201103",1,5539.59423828125,1,5,4,13,2,11,3,165,1,,,,,,,,,,,,
"0413020110316501","04130201103165","04130201103",1,5539.59423828125,1,6,4,13,2,11,3,165,1,,,,,5,2,3,40,14,85,2,2
"0413020110316501","04130201103165","04130201103",1,5539.59423828125,1,7,4,13,2,11,3,165,1,,,,,,,,,,,,
"0413020110316501","04130201103165","04130201103",1,5539.59423828125,1,8,4,13,2,11,3,165,1,,,,,,,,,,,,
"0413020110318301","04130201103183","04130201103",1,5539.59423828125,1,1,4,13,2,11,3,183,1,,,,,,,,,,,,
"0413020110318301","04130201103183","04130201103",1,5539.59423828125,1,2,4,13,2,11,3,183,1,,,,,,,,,,,,
"0413020110318301","04130201103183","04130201103",1,5539.59423828125,1,3,4,13,2,11,3,183,1,,,,,,,,,,,,
"0413020110318301","04130201103183","04130201103",1,5539.59423828125,1,4,4,13,2,11,3,183,1,,,,,,,,,,,,
"0413020110318301","04130201103183","04130201103",1,5539.59423828125,1,5,4,13,2,11,3,183,1,,,,,,,,,,,,
"0413020110318301","04130201103183","04130201103",1,5539.59423828125,1,6,4,13,2,11,3,183,1,,,,,,,,,,,,
"0413020110318301","04130201103183","04130201103",1,5539.59423828125,1,7,4,13,2,11,3,183,1,,,,,,,,,,,,
"0413020110318301","04130201103183","04130201103",1,5539.59423828125,1,8,4,13,2,11,3,183,1,,,,,,,,,,,,
"0413020110318301","04130201103183","04130201103",1,5539.59423828125,1,9,4,13,2,11,3,183,1,,,,,,,,,,,,
"0413020110318301","04130201103183","04130201103",1,5539.59423828125,1,10,4,13,2,11,3,183,1,,,,,,,,,,,,
"0413020110318301","04130201103183","04130201103",1,5539.59423828125,1,11,4,13,2,11,3,183,1,,,,,,,,,,,,
"0413020110318301","04130201103183","04130201103",1,5539.59423828125,2,1,4,13,2,11,3,183,1,,,,,,,,,,,,
"0413020110318301","04130201103183","04130201103",1,5539.59423828125,2,2,4,13,2,11,3,183,1,,,,,,,,,,,,
"0413020110318301","04130201103183","04130201103",1,5539.59423828125,2,3,4,13,2,11,3,183,1,,,,,,,,,,,,
"0413050010203101","04130500102031","04130500102",0,2800.24975585938,1,1,4,13,5,1,2,31,1,,,,,,,,,,,,
"0413050010203101","04130500102031","04130500102",0,2800.24975585938,1,2,4,13,5,1,2,31,1,45,34,2,86,,,,,,,,
"0413050010204901","04130500102049","04130500102",0,2800.24975585938,1,1,4,13,5,1,2,49,1,,,,,,,,,,,,
"0413050010204901","04130500102049","04130500102",0,2800.24975585938,1,2,4,13,5,1,2,49,1,10,35,4,77,,,,,,,,
"0413050010206701","04130500102067","04130500102",0,2800.24975585938,1,1,4,13,5,1,2,67,1,,,,,,,,,,,,
"0413050010206701","04130500102067","04130500102",0,2800.24975585938,1,2,4,13,5,1,2,67,1,21,99,3,78,,,,,,,,
"0413050010206701","04130500102067","04130500102",0,2800.24975585938,1,3,4,13,5,1,2,67,1,29,45,1,76,,,,,,,,
"0413050010206701","04130500102067","04130500102",0,2800.24975585938,1,4,4,13,5,1,2,67,1,,,,,,,,,,,,
"0413050010206701","04130500102067","04130500102",0,2800.24975585938,1,5,4,13,5,1,2,67,1,6,99,2,0,,,,,,,,
"0413050010206701","04130500102067","04130500102",0,2800.24975585938,1,6,4,13,5,1,2,67,1,,,,,,,,,,,,
"0413050010206701","04130500102067","04130500102",0,2800.24975585938,2,1,4,13,5,1,2,67,1,,,,,,,,,,,,
"0413050010206701","04130500102067","04130500102",0,2800.24975585938,3,1,4,13,5,1,2,67,1,,,,,,,,,,,,
"0413050010206701","04130500102067","04130500102",0,2800.24975585938,4,1,4,13,5,1,2,67,1,,,,,,,,,,,,
"0413050010206701","04130500102067","04130500102",0,2800.24975585938,5,1,4,13,5,1,2,67,1,,,,,,,,,,,,
"0413050010215701","04130500102157","04130500102",0,2800.24975585938,1,1,4,13,5,1,2,157,1,,,,,,,,,,,,
"0413050010221101","04130500102211","04130500102",0,2800.24975585938,1,1,4,13,5,1,2,211,1,,,,,,,,,,,,
"0413050010221101","04130500102211","04130500102",0,2800.24975585938,2,1,4,13,5,1,2,211,1,,,,,,,,,,,,
"0413090100300401","04130901003004","04130901003",1,6689.67724609375,1,1,4,13,9,10,3,4,1,,,,,,,,,,,,
"0413090100300401","04130901003004","04130901003",1,6689.67724609375,1,2,4,13,9,10,3,4,1,9,82,,,,,,,,,,
"0413090100300401","04130901003004","04130901003",1,6689.67724609375,1,3,4,13,9,10,3,4,1,,,,,,,,,,,,
"0413090100300401","04130901003004","04130901003",1,6689.67724609375,1,4,4,13,9,10,3,4,1,,,,,,,,,,,,
"0413090100300401","04130901003004","04130901003",1,6689.67724609375,1,5,4,13,9,10,3,4,1,,,,,,,,,,,,
"0413090100300401","04130901003004","04130901003",1,6689.67724609375,2,1,4,13,9,10,3,4,1,,,,,,,,,,,,
"0413090100300401","04130901003004","04130901003",1,6689.67724609375,2,2,4,13,9,10,3,4,1,,,,,,,,,,,,
"0413090100300401","04130901003004","04130901003",1,6689.67724609375,2,3,4,13,9,10,3,4,1,,,,,,,,,,,,
"0413090100300401","04130901003004","04130901003",1,6689.67724609375,2,4,4,13,9,10,3,4,1,,,,,,,,,,,,
"0413090100300401","04130901003004","04130901003",1,6689.67724609375,3,1,4,13,9,10,3,4,1,,,,,,,,,,,,
"0413090100300401","04130901003004","04130901003",1,6689.67724609375,3,2,4,13,9,10,3,4,1,,,,,,,,,,,,
"0413090100300401","04130901003004","04130901003",1,6689.67724609375,3,3,4,13,9,10,3,4,1,,,,,,,,,,,,
"0413090100300401","04130901003004","04130901003",1,6689.67724609375,4,1,4,13,9,10,3,4,1,,,,,,,,,,,,
"0413090100300401","04130901003004","04130901003",1,6689.67724609375,4,2,4,13,9,10,3,4,1,,,,,,,,,,,,
"0413090100300401","04130901003004","04130901003",1,6689.67724609375,5,1,4,13,9,10,3,4,1,,,,,,,,,,,,
"0413090100300401","04130901003004","04130901003",1,6689.67724609375,5,2,4,13,9,10,3,4,1,,,,,,,,,,,,
"0413090100300401","04130901003004","04130901003",1,6689.67724609375,6,1,4,13,9,10,3,4,1,,,,,,,,,,,,
"0413090100300401","04130901003004","04130901003",1,6689.67724609375,7,1,4,13,9,10,3,4,1,,,,,,,,,,,,
"0413090100300401","04130901003004","04130901003",1,6689.67724609375,8,1,4,13,9,10,3,4,1,,,,,,,,,,,,
"0413090100301401","04130901003014","04130901003",1,6689.67724609375,1,1,4,13,9,10,3,14,1,,,,,,,,,,,,
"0413090100301401","04130901003014","04130901003",1,6689.67724609375,1,2,4,13,9,10,3,14,1,,,,,,,,,,,,
"0413090100301401","04130901003014","04130901003",1,6689.67724609375,1,3,4,13,9,10,3,14,1,,,,,,,,,,,,
"0413090100301401","04130901003014","04130901003",1,6689.67724609375,1,4,4,13,9,10,3,14,1,,,,,,,,,,,,
"0413090100301401","04130901003014","04130901003",1,6689.67724609375,1,5,4,13,9,10,3,14,1,14,72,,,,,,,,,,
"0413090100301401","04130901003014","04130901003",1,6689.67724609375,1,6,4,13,9,10,3,14,1,3,3,,,,,,,,,,
"0413090100301401","04130901003014","04130901003",1,6689.67724609375,1,7,4,13,9,10,3,14,1,14,37,,,,,,,,,,
"0413090100301401","04130901003014","04130901003",1,6689.67724609375,2,1,4,13,9,10,3,14,1,,,,,,,,,,,,
"0413090100301401","04130901003014","04130901003",1,6689.67724609375,3,1,4,13,9,10,3,14,1,,,,,,,,,,,,
"0413090100301401","04130901003014","04130901003",1,6689.67724609375,4,1,4,13,9,10,3,14,1,,,,,,,,,,,,
"0413090100301401","04130901003014","04130901003",1,6689.67724609375,5,1,4,13,9,10,3,14,1,,,,,,,,,,,,
"0413090100301401","04130901003014","04130901003",1,6689.67724609375,6,1,4,13,9,10,3,14,1,,,,,,,,,,,,
"0413090100301401","04130901003014","04130901003",1,6689.67724609375,7,1,4,13,9,10,3,14,1,,,,,,,,,,,,
"0413090100301901","04130901003019","04130901003",1,6689.67724609375,1,1,4,13,9,10,3,19,1,,,,,,,,,,,,
"0413090100301901","04130901003019","04130901003",1,6689.67724609375,1,2,4,13,9,10,3,19,1,,,,,,,,,,,,
"0413090100301901","04130901003019","04130901003",1,6689.67724609375,1,3,4,13,9,10,3,19,1,9,72,,,,,,,,,,
"0413090100301901","04130901003019","04130901003",1,6689.67724609375,1,4,4,13,9,10,3,19,1,,,,,,,,,,,,
"0413090100301901","04130901003019","04130901003",1,6689.67724609375,1,5,4,13,9,10,3,19,1,19,14,,,,,,,,,,
"0413090100301901","04130901003019","04130901003",1,6689.67724609375,1,6,4,13,9,10,3,19,1,,,,,,,,,,,,
"0413090100301901","04130901003019","04130901003",1,6689.67724609375,1,7,4,13,9,10,3,19,1,,,,,,,,,,,,
"0413090100301901","04130901003019","04130901003",1,6689.67724609375,1,8,4,13,9,10,3,19,1,,,,,,,,,,,,
"0413090100301901","04130901003019","04130901003",1,6689.67724609375,2,1,4,13,9,10,3,19,1,,,,,,,,,,,,
"0413090100301901","04130901003019","04130901003",1,6689.67724609375,3,1,4,13,9,10,3,19,1,,,,,,,,,,,,
"0413090100301901","04130901003019","04130901003",1,6689.67724609375,3,2,4,13,9,10,3,19,1,,,,,,,,,,,,
"0413090100301901","04130901003019","04130901003",1,6689.67724609375,4,1,4,13,9,10,3,19,1,,,,,,,,,,,,
"0413090100301901","04130901003019","04130901003",1,6689.67724609375,5,1,4,13,9,10,3,19,1,,,,,,,,,,,,
"0413090100301901","04130901003019","04130901003",1,6689.67724609375,6,1,4,13,9,10,3,19,1,,,,,,,,,,,,
"0413090100301901","04130901003019","04130901003",1,6689.67724609375,7,1,4,13,9,10,3,19,1,,,,,,,,,,,,
"0413090100301901","04130901003019","04130901003",1,6689.67724609375,8,1,4,13,9,10,3,19,1,,,,,,,,,,,,
"0413090100302901","04130901003029","04130901003",1,6689.67724609375,1,1,4,13,9,10,3,29,1,,,,,,,,,,,,
"0413090100302901","04130901003029","04130901003",1,6689.67724609375,1,2,4,13,9,10,3,29,1,,,,,,,,,,,,
"0413090100302901","04130901003029","04130901003",1,6689.67724609375,1,3,4,13,9,10,3,29,1,13,95,,,,,,,,,,
"0413090100302901","04130901003029","04130901003",1,6689.67724609375,1,4,4,13,9,10,3,29,1,,,,,,,,,,,,
"0413090100302901","04130901003029","04130901003",1,6689.67724609375,2,1,4,13,9,10,3,29,1,,,,,,,,,,,,
"0413090100302901","04130901003029","04130901003",1,6689.67724609375,2,2,4,13,9,10,3,29,1,,,,,,,,,,,,
"0413090100302901","04130901003029","04130901003",1,6689.67724609375,3,1,4,13,9,10,3,29,1,,,,,,,,,,,,
"0413090100302901","04130901003029","04130901003",1,6689.67724609375,3,2,4,13,9,10,3,29,1,,,,,,,,,,,,
"0413090100302901","04130901003029","04130901003",1,6689.67724609375,4,1,4,13,9,10,3,29,1,,,,,,,,,,,,
"0413090100302901","04130901003029","04130901003",1,6689.67724609375,4,2,4,13,9,10,3,29,1,,,,,,,,,,,,
"0413090100302901","04130901003029","04130901003",1,6689.67724609375,4,3,4,13,9,10,3,29,1,,,,,,,,,,,,
"0413090100302901","04130901003029","04130901003",1,6689.67724609375,5,1,4,13,9,10,3,29,1,,,,,,,,,,,,
"0413090100302901","04130901003029","04130901003",1,6689.67724609375,6,1,4,13,9,10,3,29,1,,,,,,,,,,,,
"0413090100302901","04130901003029","04130901003",1,6689.67724609375,6,2,4,13,9,10,3,29,1,,,,,,,,,,,,
"0413090100302901","04130901003029","04130901003",1,6689.67724609375,7,1,4,13,9,10,3,29,1,,,,,,,,,,,,
"0413090100302901","04130901003029","04130901003",1,6689.67724609375,8,1,4,13,9,10,3,29,1,,,,,,,,,,,,
"0413090100303401","04130901003034","04130901003",1,6689.67724609375,1,1,4,13,9,10,3,34,1,,,,,,,,,,,,
"0413090100303401","04130901003034","04130901003",1,6689.67724609375,1,2,4,13,9,10,3,34,1,,,,,,,,,,,,
"0413090100303401","04130901003034","04130901003",1,6689.67724609375,2,1,4,13,9,10,3,34,1,,,,,,,,,,,,
"0413090100303401","04130901003034","04130901003",1,6689.67724609375,2,2,4,13,9,10,3,34,1,,,,,,,,,,,,
"0413090100303401","04130901003034","04130901003",1,6689.67724609375,2,3,4,13,9,10,3,34,1,,,,,,,,,,,,
"0413090100303401","04130901003034","04130901003",1,6689.67724609375,3,1,4,13,9,10,3,34,1,,,,,,,,,,,,
"0413090100303401","04130901003034","04130901003",1,6689.67724609375,4,1,4,13,9,10,3,34,1,,,,,,,,,,,,
"0413090100303401","04130901003034","04130901003",1,6689.67724609375,4,2,4,13,9,10,3,34,1,,,,,,,,,,,,
"0413090100303401","04130901003034","04130901003",1,6689.67724609375,5,1,4,13,9,10,3,34,1,,,,,,,,,,,,
"0413090100303401","04130901003034","04130901003",1,6689.67724609375,6,1,4,13,9,10,3,34,1,,,,,,,,,,,,
"0413090100303401","04130901003034","04130901003",1,6689.67724609375,7,1,4,13,9,10,3,34,1,,,,,,,,,,,,
"0413090100304902","04130901003049","04130901003",1,6689.67724609375,1,1,4,13,9,10,3,49,2,,,,,,,,,,,,
"0413090100306401","04130901003064","04130901003",1,6689.67724609375,1,1,4,13,9,10,3,64,1,,,,,,,,,,,,
"0413090100306401","04130901003064","04130901003",1,6689.67724609375,1,2,4,13,9,10,3,64,1,,,,,,,,,,,,
"0413090100306401","04130901003064","04130901003",1,6689.67724609375,1,3,4,13,9,10,3,64,1,,,,,,,,,,,,
"0413090100306401","04130901003064","04130901003",1,6689.67724609375,1,4,4,13,9,10,3,64,1,,,,,,,,,,,,
"0413090100306401","04130901003064","04130901003",1,6689.67724609375,1,5,4,13,9,10,3,64,1,,,,,,,,,,,,
"0413090100306401","04130901003064","04130901003",1,6689.67724609375,1,6,4,13,9,10,3,64,1,,,,,,,,,,,,
"0413090100306401","04130901003064","04130901003",1,6689.67724609375,1,7,4,13,9,10,3,64,1,,,,,,,,,,,,
"0413090100306401","04130901003064","04130901003",1,6689.67724609375,1,8,4,13,9,10,3,64,1,,,,,,,,,,,,
"0413090100306401","04130901003064","04130901003",1,6689.67724609375,1,9,4,13,9,10,3,64,1,,,,,,,,,,,,
"0413090100306401","04130901003064","04130901003",1,6689.67724609375,1,10,4,13,9,10,3,64,1,,,,,,,,,,,,
"0413090100306401","04130901003064","04130901003",1,6689.67724609375,1,11,4,13,9,10,3,64,1,,,,,,,,,,,,
"0413090100306401","04130901003064","04130901003",1,6689.67724609375,1,12,4,13,9,10,3,64,1,,,,,,,,,,,,
"0413090100306401","04130901003064","04130901003",1,6689.67724609375,2,1,4,13,9,10,3,64,1,,,,,,,,,,,,
"0413090100306401","04130901003064","04130901003",1,6689.67724609375,3,1,4,13,9,10,3,64,1,,,,,,,,,,,,
"0413090100306401","04130901003064","04130901003",1,6689.67724609375,3,2,4,13,9,10,3,64,1,,,,,,,,,,,,
"0413090100306401","04130901003064","04130901003",1,6689.67724609375,4,1,4,13,9,10,3,64,1,,,,,,,,,,,,
"0413090100306401","04130901003064","04130901003",1,6689.67724609375,5,1,4,13,9,10,3,64,1,,,,,,,,,,,,
"0413090100306401","04130901003064","04130901003",1,6689.67724609375,6,1,4,13,9,10,3,64,1,,,,,,,,,,,,
"0413090100307901","04130901003079","04130901003",1,6689.67724609375,1,1,4,13,9,10,3,79,1,,,,,,,,,,,,
"0413090100307901","04130901003079","04130901003",1,6689.67724609375,1,2,4,13,9,10,3,79,1,,,,,,,,,,,,
"0413090100307901","04130901003079","04130901003",1,6689.67724609375,1,3,4,13,9,10,3,79,1,,,,,,,,,,,,
"0413090100307901","04130901003079","04130901003",1,6689.67724609375,1,4,4,13,9,10,3,79,1,,,,,,,,,,,,
"0413090100307901","04130901003079","04130901003",1,6689.67724609375,1,5,4,13,9,10,3,79,1,,,,,,,,,,,,
"0413090100307901","04130901003079","04130901003",1,6689.67724609375,1,6,4,13,9,10,3,79,1,,,,,,,,,,,,
"0413090100307901","04130901003079","04130901003",1,6689.67724609375,1,7,4,13,9,10,3,79,1,,,,,,,,,,,,
"0413090100307901","04130901003079","04130901003",1,6689.67724609375,1,8,4,13,9,10,3,79,1,,,,,,,,,,,,
"0413090100307901","04130901003079","04130901003",1,6689.67724609375,1,9,4,13,9,10,3,79,1,,,,,,,,,,,,
"0413090100307901","04130901003079","04130901003",1,6689.67724609375,1,10,4,13,9,10,3,79,1,,,,,,,,,,,,
"0413090100307901","04130901003079","04130901003",1,6689.67724609375,1,11,4,13,9,10,3,79,1,,,,,,,,,,,,
"0413090100307901","04130901003079","04130901003",1,6689.67724609375,1,12,4,13,9,10,3,79,1,,,,,,,,,,,,
"0413090100307901","04130901003079","04130901003",1,6689.67724609375,1,13,4,13,9,10,3,79,1,,,,,,,,,,,,
"0413090100307901","04130901003079","04130901003",1,6689.67724609375,1,14,4,13,9,10,3,79,1,,,,,,,,,,,,
"0413090100307901","04130901003079","04130901003",1,6689.67724609375,1,15,4,13,9,10,3,79,1,,,,,,,,,,,,
"0413090100307901","04130901003079","04130901003",1,6689.67724609375,2,1,4,13,9,10,3,79,1,,,,,,,,,,,,
"0413090100307901","04130901003079","04130901003",1,6689.67724609375,3,1,4,13,9,10,3,79,1,,,,,,,,,,,,
"0413090100307901","04130901003079","04130901003",1,6689.67724609375,4,1,4,13,9,10,3,79,1,,,,,,,,,,,,
"0413090100307901","04130901003079","04130901003",1,6689.67724609375,5,1,4,13,9,10,3,79,1,,,,,,,,,,,,
"0413090100307901","04130901003079","04130901003",1,6689.67724609375,5,2,4,13,9,10,3,79,1,,,,,,,,,,,,
"0413090100307901","04130901003079","04130901003",1,6689.67724609375,6,1,4,13,9,10,3,79,1,,,,,,,,,,,,
"0413090100307901","04130901003079","04130901003",1,6689.67724609375,7,1,4,13,9,10,3,79,1,,,,,,,,,,,,
"0413090100307901","04130901003079","04130901003",1,6689.67724609375,8,1,4,13,9,10,3,79,1,,,,,,,,,,,,
"0413090100309401","04130901003094","04130901003",1,6689.67724609375,1,1,4,13,9,10,3,94,1,,,,,,,,,,,,
"0413090100309401","04130901003094","04130901003",1,6689.67724609375,1,2,4,13,9,10,3,94,1,,,,,,,,,,,,
"0413090100309401","04130901003094","04130901003",1,6689.67724609375,1,3,4,13,9,10,3,94,1,,,,,,,,,,,,
"0413090100309401","04130901003094","04130901003",1,6689.67724609375,1,4,4,13,9,10,3,94,1,,,,,,,,,,,,
"0413090100309401","04130901003094","04130901003",1,6689.67724609375,1,5,4,13,9,10,3,94,1,,,,,,,,,,,,
"0413090100309401","04130901003094","04130901003",1,6689.67724609375,1,6,4,13,9,10,3,94,1,,,,,,,,,,,,
"0413090100309401","04130901003094","04130901003",1,6689.67724609375,1,7,4,13,9,10,3,94,1,,,,,,,,,,,,
"0413090100309401","04130901003094","04130901003",1,6689.67724609375,1,8,4,13,9,10,3,94,1,,,,,,,,,,,,
"0413090100309401","04130901003094","04130901003",1,6689.67724609375,1,9,4,13,9,10,3,94,1,,,,,,,,,,,,
"0413090100309401","04130901003094","04130901003",1,6689.67724609375,1,10,4,13,9,10,3,94,1,,,,,,,,,,,,
"0413090100309401","04130901003094","04130901003",1,6689.67724609375,1,11,4,13,9,10,3,94,1,,,,,,,,,,,,
"0413090100309401","04130901003094","04130901003",1,6689.67724609375,1,12,4,13,9,10,3,94,1,,,,,,,,,,,,
"0413090100309401","04130901003094","04130901003",1,6689.67724609375,1,13,4,13,9,10,3,94,1,,,,,,,,,,,,
"0413090100309401","04130901003094","04130901003",1,6689.67724609375,1,14,4,13,9,10,3,94,1,,,,,,,,,,,,
"0413090100309401","04130901003094","04130901003",1,6689.67724609375,1,15,4,13,9,10,3,94,1,,,,,,,,,,,,
"0413090100309401","04130901003094","04130901003",1,6689.67724609375,2,1,4,13,9,10,3,94,1,,,,,,,,,,,,
"0413090100309401","04130901003094","04130901003",1,6689.67724609375,2,2,4,13,9,10,3,94,1,,,,,,,,,,,,
"0413090100309401","04130901003094","04130901003",1,6689.67724609375,2,3,4,13,9,10,3,94,1,,,,,,,,,,,,
"0413090100309401","04130901003094","04130901003",1,6689.67724609375,2,4,4,13,9,10,3,94,1,,,,,,,,,,,,
"0413090100309401","04130901003094","04130901003",1,6689.67724609375,3,1,4,13,9,10,3,94,1,,,,,,,,,,,,
"0413090100309401","04130901003094","04130901003",1,6689.67724609375,4,1,4,13,9,10,3,94,1,,,,,,,,,,,,
"0413090100309401","04130901003094","04130901003",1,6689.67724609375,5,1,4,13,9,10,3,94,1,,,,,,,,,,,,
"0413090100309401","04130901003094","04130901003",1,6689.67724609375,5,2,4,13,9,10,3,94,1,,,,,,,,,,,,
"0413090100309401","04130901003094","04130901003",1,6689.67724609375,6,1,4,13,9,10,3,94,1,,,,,,,,,,,,
"0413090100309401","04130901003094","04130901003",1,6689.67724609375,7,1,4,13,9,10,3,94,1,,,,,,,,,,,,
"0413090100309401","04130901003094","04130901003",1,6689.67724609375,8,1,4,13,9,10,3,94,1,,,,,,,,,,,,
"0413090100309401","04130901003094","04130901003",1,6689.67724609375,9,1,4,13,9,10,3,94,1,,,,,,,,,,,,
"0413090100309402","04130901003094","04130901003",1,6689.67724609375,1,1,4,13,9,10,3,94,2,,,,,,,,,,,,
"0413090100310901","04130901003109","04130901003",1,6689.67724609375,1,1,4,13,9,10,3,109,1,,,,,,,,,,,,
"0413090100310901","04130901003109","04130901003",1,6689.67724609375,1,2,4,13,9,10,3,109,1,5,64,,,,,,,,,,
